Distance,Offset,Elevation
18082.87,0.0,1273.956
18082.87,3.6,1273.83
18082.87,5.1,1273.777
18090.0,-5.3,1274.277
18090.0,-3.6,1274.26
18090.0,0.0,1274.134
18090.0,3.6,1274.008
18090.0,5.1,1273.955
18100.0,-5.3,1274.527
18100.0,-3.6,1274.51
18100.0,0.0,1274.384
18100.0,3.6,1274.258
18100.0,5.1,1274.205
18110.0,-5.3,1274.776
18110.0,-3.6,1274.759
18110.0,0.0,1274.633
18110.0,3.6,1274.507
18110.0,5.1,1274.455
18120.0,-5.3,1275.026
18120.0,-3.6,1275.009
18120.0,0.0,1274.883
18120.0,3.6,1274.757
18120.0,5.1,1274.705
18130.0,-5.3,1275.277
18130.0,-3.6,1275.26
18130.0,0.0,1275.135
18130.0,3.6,1275.009
18130.0,5.1,1274.956
18140.0,-5.3,1275.53
18140.0,-3.6,1275.513
18140.0,0.0,1275.387
18140.0,3.6,1275.261
18140.0,5.1,1275.208
18150.0,-5.3,1275.784
18150.0,-3.6,1275.767
18150.0,0.0,1275.641
18150.0,3.6,1275.515
18150.0,5.1,1275.462
18160.0,-5.3,1276.039
18160.0,-3.6,1276.022
18160.0,0.0,1275.896
18160.0,3.6,1275.77
18160.0,5.1,1275.718
18165.631,-5.3,1276.184
18165.631,-3.6,1276.167
18165.631,0.0,1276.041
18165.631,3.6,1275.915
18165.631,5.1,1275.862
18170.0,-5.3,1276.296
18170.0,-3.6,1276.279
18170.0,0.0,1276.153
18170.0,3.6,1276.027
18170.0,5.1,1275.975
18180.0,-5.3,1276.555
18180.0,-3.6,1276.538
18180.0,0.0,1276.412
18180.0,3.6,1276.286
18180.0,5.1,1276.233
18190.0,-5.3,1276.814
18190.0,-3.6,1276.797
18190.0,0.0,1276.671
18190.0,3.6,1276.545
18190.0,5.1,1276.493
18200.0,-5.3,1277.076
18200.0,-3.6,1277.059
18200.0,0.0,1276.933
18200.0,3.6,1276.807
18200.0,5.1,1276.754
18210.0,-5.3,1277.338
18210.0,-3.6,1277.321
18210.0,0.0,1277.195
18210.0,3.6,1277.069
18210.0,5.1,1277.017
18220.0,-5.3,1277.603
18220.0,-3.6,1277.586
18220.0,0.0,1277.46
18220.0,3.6,1277.334
18220.0,5.1,1277.281
18230.0,-5.3,1277.867
18230.0,-3.6,1277.85
18230.0,0.0,1277.724
18230.0,3.6,1277.598
18230.0,5.1,1277.545
18240.0,-5.3,1278.129
18240.0,-3.6,1278.112
18240.0,0.0,1277.986
18240.0,3.6,1277.86
18240.0,5.1,1277.807
18248.391,-5.3,1278.329
18248.391,-3.6,1278.312
18248.391,0.0,1278.204
18248.391,3.6,1278.096
18248.391,5.1,1278.051
18260.0,-5.3,1278.595
18260.0,-3.6,1278.578
18260.0,0.0,1278.502
18260.0,3.6,1278.427
18260.0,5.1,1278.395
18280.0,-5.3,1279.097
18280.0,-3.6,1279.08
18280.0,0.0,1279.008
18280.0,3.6,1278.936
18280.0,5.1,1278.906
18300.0,-5.3,1279.592
18300.0,-3.6,1279.575
18300.0,0.0,1279.503
18300.0,3.6,1279.431
18300.0,5.1,1279.401
18320.0,-5.3,1280.078
18320.0,-3.6,1280.061
18320.0,0.0,1279.989
18320.0,3.6,1279.917
18320.0,5.1,1279.886
18340.0,-5.3,1280.555
18340.0,-3.6,1280.538
18340.0,0.0,1280.466
18340.0,3.6,1280.394
18340.0,5.1,1280.364
18347.129,-5.3,1280.725
18347.129,-3.6,1280.708
18347.129,0.0,1280.636
18347.129,3.6,1280.564
18347.129,5.1,1280.534
18349.729,-5.3,1280.787
18349.729,-3.6,1280.77
18349.729,0.0,1280.698
18349.729,3.6,1280.626
18349.729,5.1,1280.596
18351.669,-5.3,1280.833
18351.669,-3.6,1280.816
18351.669,0.0,1280.744
18351.669,3.6,1280.672
18351.669,5.1,1280.642
18353.905,-5.3,1280.886
18353.905,-3.6,1280.869
18353.905,0.0,1280.797
18353.905,3.6,1280.725
18353.905,5.1,1280.695
18356.209,-5.3,1280.941
18356.209,-3.6,1280.924
18356.209,0.0,1280.852
18356.209,3.6,1280.78
18356.209,5.1,1280.75
18360.0,-5.3,1281.031
18360.0,-3.6,1281.014
18360.0,0.0,1280.942
18360.0,3.6,1280.87
18360.0,5.1,1280.84
18380.0,-5.3,1281.508
18380.0,-3.6,1281.491
18380.0,0.0,1281.419
18380.0,3.6,1281.347
18380.0,5.1,1281.317
18400.0,-5.3,1281.988
18400.0,-3.6,1281.971
18400.0,0.0,1281.899
18400.0,3.6,1281.827
18400.0,5.1,1281.797
18420.0,-5.3,1282.47
18420.0,-3.6,1282.453
18420.0,0.0,1282.381
18420.0,3.6,1282.309
18420.0,5.1,1282.279
18440.0,-5.3,1282.956
18440.0,-3.6,1282.939
18440.0,0.0,1282.867
18440.0,3.6,1282.795
18440.0,5.1,1282.765
18460.0,-5.3,1283.445
18460.0,-3.6,1283.428
18460.0,0.0,1283.356
18460.0,3.6,1283.284
18460.0,5.1,1283.254
18480.0,-5.3,1283.937
18480.0,-3.6,1283.92
18480.0,0.0,1283.848
18480.0,3.6,1283.776
18480.0,5.1,1283.746
18495.866,-5.3,1284.328
18495.866,-3.6,1284.311
18495.866,0.0,1284.239
18495.866,3.6,1284.167
18495.866,5.1,1284.137
18497.461,-5.3,1284.367
18497.461,-3.6,1284.35
18497.461,0.0,1284.278
18497.461,3.6,1284.206
18497.461,5.1,1284.176
18500.0,-5.3,1284.43
18500.0,-3.6,1284.413
18500.0,0.0,1284.341
18500.0,3.6,1284.269
18500.0,5.1,1284.239
18500.073,-5.3,1284.432
18500.073,-3.6,1284.415
18500.073,0.0,1284.343
18500.073,3.6,1284.271
18500.073,5.1,1284.241
18501.675,-5.3,1284.471
18501.675,-3.6,1284.454
18501.675,0.0,1284.382
18501.675,3.6,1284.31
18501.675,5.1,1284.28
18504.28,-5.3,1284.535
18504.28,-3.6,1284.518
18504.28,0.0,1284.446
18504.28,3.6,1284.374
18504.28,5.1,1284.344
18520.0,-5.3,1284.923
18520.0,-3.6,1284.906
18520.0,0.0,1284.834
18520.0,3.6,1284.762
18520.0,5.1,1284.732
18540.0,-5.3,1285.416
18540.0,-3.6,1285.399
18540.0,0.0,1285.327
18540.0,3.6,1285.255
18540.0,5.1,1285.225
18560.0,-5.3,1285.909
18560.0,-3.6,1285.892
18560.0,0.0,1285.82
18560.0,3.6,1285.748
18560.0,5.1,1285.718
18580.0,-5.3,1286.403
18580.0,-3.6,1286.386
18580.0,0.0,1286.314
18580.0,3.6,1286.242
18580.0,5.1,1286.212
18600.0,-5.3,1286.897
18600.0,-3.6,1286.88
18600.0,0.0,1286.808
18600.0,3.6,1286.736
18600.0,5.1,1286.706
18620.0,-5.3,1287.392
18620.0,-3.6,1287.375
18620.0,0.0,1287.303
18620.0,3.6,1287.231
18620.0,5.1,1287.201
18640.0,-5.3,1287.887
18640.0,-3.6,1287.87
18640.0,0.0,1287.798
18640.0,3.6,1287.726
18640.0,5.1,1287.696
18660.0,-5.3,1288.382
18660.0,-3.6,1288.365
18660.0,0.0,1288.293
18660.0,3.6,1288.221
18660.0,5.1,1288.191
18680.0,-5.3,1288.878
18680.0,-3.6,1288.861
18680.0,0.0,1288.789
18680.0,3.6,1288.717
18680.0,5.1,1288.687
18700.0,-5.3,1289.375
18700.0,-3.6,1289.358
18700.0,0.0,1289.286
18700.0,3.6,1289.214
18700.0,5.1,1289.183
18720.0,-5.3,1289.871
18720.0,-3.6,1289.854
18720.0,0.0,1289.782
18720.0,3.6,1289.71
18720.0,5.1,1289.68
18740.0,-5.3,1290.367
18740.0,-3.6,1290.35
18740.0,0.0,1290.278
18740.0,3.6,1290.206
18740.0,5.1,1290.176
18748.046,-5.3,1290.566
18748.046,-3.6,1290.549
18748.046,0.0,1290.477
18748.046,3.6,1290.405
18748.046,5.1,1290.375
18760.0,-5.3,1290.863
18760.0,-3.6,1290.846
18760.0,0.0,1290.774
18760.0,3.6,1290.702
18760.0,5.1,1290.672
18768.395,-5.3,1291.071
18768.395,-3.6,1291.054
18768.395,0.0,1290.982
18768.395,3.6,1290.91
18768.395,5.1,1290.88
18770.685,-5.3,1291.128
18770.685,-3.6,1291.111
18770.685,0.0,1291.039
18770.685,3.6,1290.967
18770.685,5.1,1290.937
18772.794,-5.3,1291.18
18772.794,-3.6,1291.163
18772.794,0.0,1291.091
18772.794,3.6,1291.019
18772.794,5.1,1290.989
18774.829,-5.3,1291.231
18774.829,-3.6,1291.214
18774.829,0.0,1291.142
18774.829,3.6,1291.07
18774.829,5.1,1291.04
18777.12,-5.3,1291.287
18777.12,-3.6,1291.271
18777.12,0.0,1291.198
18777.12,3.6,1291.126
18777.12,5.1,1291.096
18780.0,-5.3,1291.359
18780.0,-3.6,1291.342
18780.0,0.0,1291.27
18780.0,3.6,1291.198
18780.0,5.1,1291.168
18800.0,-5.3,1291.855
18800.0,-3.6,1291.838
18800.0,0.0,1291.766
18800.0,3.6,1291.694
18800.0,5.1,1291.664
18820.0,-5.3,1292.354
18820.0,-3.6,1292.337
18820.0,0.0,1292.265
18820.0,3.6,1292.193
18820.0,5.1,1292.163
18840.0,-5.3,1292.855
18840.0,-3.6,1292.838
18840.0,0.0,1292.766
18840.0,3.6,1292.694
18840.0,5.1,1292.664
18860.0,-5.3,1293.36
18860.0,-3.6,1293.343
18860.0,0.0,1293.271
18860.0,3.6,1293.199
18860.0,5.1,1293.169
18880.0,-5.3,1293.867
18880.0,-3.6,1293.85
18880.0,0.0,1293.778
18880.0,3.6,1293.706
18880.0,5.1,1293.676
18900.0,-5.3,1294.376
18900.0,-3.6,1294.359
18900.0,0.0,1294.287
18900.0,3.6,1294.215
18900.0,5.1,1294.185
18907.836,-5.3,1294.576
18907.836,-3.6,1294.559
18907.836,0.0,1294.487
18907.836,3.6,1294.415
18907.836,5.1,1294.385
18910.949,-5.3,1294.656
18910.949,-3.6,1294.639
18910.949,0.0,1294.567
18910.949,3.6,1294.495
18910.949,5.1,1294.465
18914.001,-5.3,1294.734
18914.001,-3.6,1294.717
18914.001,0.0,1294.645
18914.001,3.6,1294.573
18914.001,5.1,1294.542
18916.959,-5.3,1294.809
18916.959,-3.6,1294.792
18916.959,0.0,1294.72
18916.959,3.6,1294.648
18916.959,5.1,1294.618
18920.0,-5.3,1294.886
18920.0,-3.6,1294.869
18920.0,0.0,1294.797
18920.0,3.6,1294.725
18920.0,5.1,1294.695
18920.166,-5.3,1294.89
18920.166,-3.6,1294.873
18920.166,0.0,1294.801
18920.166,3.6,1294.729
18920.166,5.1,1294.699
18940.0,-5.3,1295.393
18940.0,-3.6,1295.376
18940.0,0.0,1295.304
18940.0,3.6,1295.232
18940.0,5.1,1295.202
18960.0,-5.3,1295.896
18960.0,-3.6,1295.879
18960.0,0.0,1295.807
18960.0,3.6,1295.735
18960.0,5.1,1295.705
18980.0,-5.3,1296.394
18980.0,-3.6,1296.377
18980.0,0.0,1296.305
18980.0,3.6,1296.233
18980.0,5.1,1296.203
19000.0,-5.3,1296.897
19000.0,-3.6,1296.88
19000.0,0.0,1296.808
19000.0,3.6,1296.736
19000.0,5.1,1296.706
19020.0,-5.3,1297.42
19020.0,-3.6,1297.403
19020.0,0.0,1297.331
19020.0,3.6,1297.259
19020.0,5.1,1297.229
19031.51,-5.3,1297.731
19031.51,-3.6,1297.714
19031.51,0.0,1297.642
19031.51,3.6,1297.57
19031.51,5.1,1297.54
19035.374,-5.3,1297.836
19035.374,-3.6,1297.819
19035.374,0.0,1297.747
19035.374,3.6,1297.675
19035.374,5.1,1297.645
19038.073,-5.3,1297.91
19038.073,-3.6,1297.893
19038.073,0.0,1297.821
19038.073,3.6,1297.749
19038.073,5.1,1297.719
19040.0,-5.3,1297.964
19040.0,-3.6,1297.947
19040.0,0.0,1297.875
19040.0,3.6,1297.802
19040.0,5.1,1297.772
19041.4,-5.3,1298.002
19041.4,-3.6,1297.985
19041.4,0.0,1297.913
19041.4,3.6,1297.841
19041.4,5.1,1297.811
19044.636,-5.3,1298.092
19044.636,-3.6,1298.075
19044.636,0.0,1298.003
19044.636,3.6,1297.931
19044.636,5.1,1297.901
19060.0,-5.3,1298.526
19060.0,-3.6,1298.509
19060.0,0.0,1298.437
19060.0,3.6,1298.365
19060.0,5.1,1298.335
19080.0,-5.3,1299.109
19080.0,-3.6,1299.092
19080.0,0.0,1299.02
19080.0,3.6,1298.948
19080.0,5.1,1298.918
19100.0,-5.3,1299.712
19100.0,-3.6,1299.695
19100.0,0.0,1299.623
19100.0,3.6,1299.551
19100.0,5.1,1299.521
19120.0,-5.3,1300.334
19120.0,-3.6,1300.317
19120.0,0.0,1300.245
19120.0,3.6,1300.173
19120.0,5.1,1300.143
19140.0,-5.3,1300.976
19140.0,-3.6,1300.959
19140.0,0.0,1300.887
19140.0,3.6,1300.815
19140.0,5.1,1300.785
19160.0,-5.3,1301.639
19160.0,-3.6,1301.622
19160.0,0.0,1301.55
19160.0,3.6,1301.478
19160.0,5.1,1301.448
19180.0,-5.3,1302.321
19180.0,-3.6,1302.304
19180.0,0.0,1302.232
19180.0,3.6,1302.16
19180.0,5.1,1302.13
19200.0,-5.3,1303.022
19200.0,-3.6,1303.005
19200.0,0.0,1302.933
19200.0,3.6,1302.861
19200.0,5.1,1302.831
19220.0,-5.3,1303.744
19220.0,-3.6,1303.727
19220.0,0.0,1303.655
19220.0,3.6,1303.583
19220.0,5.1,1303.553
19240.0,-5.3,1304.485
19240.0,-3.6,1304.469
19240.0,0.0,1304.396
19240.0,3.6,1304.324
19240.0,5.1,1304.294
19260.0,-5.3,1305.238
19260.0,-3.6,1305.221
19260.0,0.0,1305.149
19260.0,3.6,1305.077
19260.0,5.1,1305.047
19280.0,-5.3,1305.99
19280.0,-3.6,1305.973
19280.0,0.0,1305.901
19280.0,3.6,1305.829
19280.0,5.1,1305.799
19281.652,-5.3,1306.052
19281.652,-3.6,1306.035
19281.652,0.0,1305.963
19281.652,3.6,1305.891
19281.652,5.1,1305.861
19283.934,-5.3,1306.138
19283.934,-3.6,1306.121
19283.934,0.0,1306.049
19283.934,3.6,1305.977
19283.934,5.1,1305.947
19286.944,-5.3,1306.251
19286.944,-3.6,1306.234
19286.944,0.0,1306.162
19286.944,3.6,1306.09
19286.944,5.1,1306.06
19289.558,-5.3,1306.35
19289.558,-3.6,1306.333
19289.558,0.0,1306.261
19289.558,3.6,1306.189
19289.558,5.1,1306.159
19292.184,-5.3,1306.449
19292.184,-3.6,1306.432
19292.184,0.0,1306.36
19292.184,3.6,1306.288
19292.184,5.1,1306.258
19295.183,-5.3,1306.562
19295.183,-3.6,1306.545
19295.183,0.0,1306.473
19295.183,3.6,1306.401
19295.183,5.1,1306.371
19300.0,-5.3,1306.744
19300.0,-3.6,1306.727
19300.0,0.0,1306.655
19300.0,3.6,1306.583
19300.0,5.1,1306.553
19320.0,-5.3,1307.503
19320.0,-3.6,1307.486
19320.0,0.0,1307.414
19320.0,3.6,1307.342
19320.0,5.1,1307.312
19340.0,-5.3,1308.265
19340.0,-3.6,1308.248
19340.0,0.0,1308.176
19340.0,3.6,1308.104
19340.0,5.1,1308.074
19360.0,-5.3,1309.03
19360.0,-3.6,1309.013
19360.0,0.0,1308.941
19360.0,3.6,1308.869
19360.0,5.1,1308.839
19380.0,-5.3,1309.796
19380.0,-3.6,1309.779
19380.0,0.0,1309.707
19380.0,3.6,1309.635
19380.0,5.1,1309.605
19384.03,-5.3,1309.95
19384.03,-3.6,1309.933
19384.03,0.0,1309.861
19384.03,3.6,1309.789
19384.03,5.1,1309.759
19386.821,-5.3,1310.057
19386.821,-3.6,1310.04
19386.821,0.0,1309.968
19386.821,3.6,1309.896
19386.821,5.1,1309.866
19389.451,-5.3,1310.158
19389.451,-3.6,1310.141
19389.451,0.0,1310.069
19389.451,3.6,1309.997
19389.451,5.1,1309.967
19392.135,-5.3,1310.26
19392.135,-3.6,1310.243
19392.135,0.0,1310.171
19392.135,3.6,1310.099
19392.135,5.1,1310.069
19394.739,-5.3,1310.36
19394.739,-3.6,1310.343
19394.739,0.0,1310.271
19394.739,3.6,1310.199
19394.739,5.1,1310.169
19397.448,-5.3,1310.464
19397.448,-3.6,1310.447
19397.448,0.0,1310.375
19397.448,3.6,1310.303
19397.448,5.1,1310.273
19400.0,-5.3,1310.562
19400.0,-3.6,1310.545
19400.0,0.0,1310.473
19400.0,3.6,1310.401
19400.0,5.1,1310.37
19420.0,-5.3,1311.327
19420.0,-3.6,1311.31
19420.0,0.0,1311.238
19420.0,3.6,1311.166
19420.0,5.1,1311.136
19440.0,-5.3,1312.093
19440.0,-3.6,1312.076
19440.0,0.0,1312.004
19440.0,3.6,1311.932
19440.0,5.1,1311.902
19460.0,-5.3,1312.858
19460.0,-3.6,1312.841
19460.0,0.0,1312.769
19460.0,3.6,1312.697
19460.0,5.1,1312.667
19480.0,-5.3,1313.62
19480.0,-3.6,1313.603
19480.0,0.0,1313.531
19480.0,3.6,1313.459
19480.0,5.1,1313.429
19500.0,-5.3,1314.38
19500.0,-3.6,1314.363
19500.0,0.0,1314.291
19500.0,3.6,1314.219
19500.0,5.1,1314.188
19520.0,-5.3,1315.136
19520.0,-3.6,1315.119
19520.0,0.0,1315.047
19520.0,3.6,1314.975
19520.0,5.1,1314.945
19540.0,-5.3,1315.89
19540.0,-3.6,1315.873
19540.0,0.0,1315.801
19540.0,3.6,1315.729
19540.0,5.1,1315.699
19560.0,-5.3,1316.642
19560.0,-3.6,1316.625
19560.0,0.0,1316.553
19560.0,3.6,1316.481
19560.0,5.1,1316.451
19580.0,-5.3,1317.395
19580.0,-3.6,1317.378
19580.0,0.0,1317.306
19580.0,3.6,1317.234
19580.0,5.1,1317.204
19590.895,-5.3,1317.805
19590.895,-3.6,1317.788
19590.895,0.0,1317.716
19590.895,3.6,1317.644
19590.895,5.1,1317.614
19593.452,-5.3,1317.901
19593.452,-3.6,1317.884
19593.452,0.0,1317.812
19593.452,3.6,1317.74
19593.452,5.1,1317.71
19596.0,-5.3,1317.997
19596.0,-3.6,1317.98
19596.0,0.0,1317.908
19596.0,3.6,1317.836
19596.0,5.1,1317.806
19597.688,-5.3,1318.06
19597.688,-3.6,1318.043
19597.688,0.0,1317.971
19597.688,3.6,1317.899
19597.688,5.1,1317.869
19600.0,-5.3,1318.147
19600.0,-3.6,1318.13
19600.0,0.0,1318.058
19600.0,3.6,1317.986
19600.0,5.1,1317.956
19601.105,-5.3,1318.189
19601.105,-3.6,1318.172
19601.105,0.0,1318.1
19601.105,3.6,1318.028
19601.105,5.1,1317.998
19620.0,-5.3,1318.902
19620.0,-3.6,1318.885
19620.0,0.0,1318.813
19620.0,3.6,1318.741
19620.0,5.1,1318.711
19640.0,-5.3,1319.665
19640.0,-3.6,1319.648
19640.0,0.0,1319.576
19640.0,3.6,1319.504
19640.0,5.1,1319.474
19660.0,-5.3,1320.441
19660.0,-3.6,1320.424
19660.0,0.0,1320.352
19660.0,3.6,1320.28
19660.0,5.1,1320.25
19680.0,-5.3,1321.234
19680.0,-3.6,1321.217
19680.0,0.0,1321.145
19680.0,3.6,1321.073
19680.0,5.1,1321.043
19700.0,-5.3,1321.995
19700.0,-3.6,1321.978
19700.0,0.0,1321.906
19700.0,3.6,1321.834
19700.0,5.1,1321.804
19720.0,-5.3,1322.723
19720.0,-3.6,1322.706
19720.0,0.0,1322.634
19720.0,3.6,1322.562
19720.0,5.1,1322.532
19731.84,-5.3,1323.146
19731.84,-3.6,1323.129
19731.84,0.0,1323.057
19731.84,3.6,1322.985
19731.84,5.1,1322.955
19734.258,-5.3,1323.231
19734.258,-3.6,1323.214
19734.258,0.0,1323.142
19734.258,3.6,1323.07
19734.258,5.1,1323.04
19736.605,-5.3,1323.314
19736.605,-3.6,1323.297
19736.605,0.0,1323.225
19736.605,3.6,1323.153
19736.605,5.1,1323.123
19740.0,-5.3,1323.433
19740.0,-3.6,1323.416
19740.0,0.0,1323.344
19740.0,3.6,1323.272
19740.0,5.1,1323.242
19741.371,-5.3,1323.481
19741.371,-3.6,1323.464
19741.371,0.0,1323.392
19741.371,3.6,1323.32
19741.371,5.1,1323.29
19760.0,-5.3,1324.143
19760.0,-3.6,1324.126
19760.0,0.0,1324.054
19760.0,3.6,1323.982
19760.0,5.1,1323.952
19780.0,-5.3,1324.873
19780.0,-3.6,1324.856
19780.0,0.0,1324.784
19780.0,3.6,1324.712
19780.0,5.1,1324.682
19800.0,-5.3,1325.623
19800.0,-3.6,1325.606
19800.0,0.0,1325.534
19800.0,3.6,1325.462
19800.0,5.1,1325.432
19820.0,-5.3,1326.394
19820.0,-3.6,1326.377
19820.0,0.0,1326.305
19820.0,3.6,1326.233
19820.0,5.1,1326.203
19840.0,-5.3,1327.186
19840.0,-3.6,1327.169
19840.0,0.0,1327.097
19840.0,3.6,1327.025
19840.0,5.1,1326.995
19860.0,-5.3,1327.999
19860.0,-3.6,1327.982
19860.0,0.0,1327.91
19860.0,3.6,1327.838
19860.0,5.1,1327.807
19871.547,-5.3,1328.477
19871.547,-3.6,1328.46
19871.547,0.0,1328.388
19871.547,3.6,1328.316
19871.547,5.1,1328.286
19873.673,-5.3,1328.566
19873.673,-3.6,1328.549
19873.673,0.0,1328.477
19873.673,3.6,1328.405
19873.673,5.1,1328.375
19875.346,-5.3,1328.636
19875.346,-3.6,1328.619
19875.346,0.0,1328.547
19875.346,3.6,1328.475
19875.346,5.1,1328.445
19877.119,-5.3,1328.71
19877.119,-3.6,1328.693
19877.119,0.0,1328.621
19877.119,3.6,1328.549
19877.119,5.1,1328.519
19879.123,-5.3,1328.795
19879.123,-3.6,1328.778
19879.123,0.0,1328.706
19879.123,3.6,1328.634
19879.123,5.1,1328.604
19880.0,-5.3,1328.832
19880.0,-3.6,1328.815
19880.0,0.0,1328.743
19880.0,3.6,1328.671
19880.0,5.1,1328.641
19882.767,-5.3,1328.948
19882.767,-3.6,1328.931
19882.767,0.0,1328.859
19882.767,3.6,1328.787
19882.767,5.1,1328.757
19886.699,-5.3,1329.115
19886.699,-3.6,1329.098
19886.699,0.0,1329.026
19886.699,3.6,1328.954
19886.699,5.1,1328.924
19900.0,-5.3,1329.685
19900.0,-3.6,1329.668
19900.0,0.0,1329.596
19900.0,3.6,1329.524
19900.0,5.1,1329.494
19920.0,-5.3,1330.559
19920.0,-3.6,1330.542
19920.0,0.0,1330.47
19920.0,3.6,1330.398
19920.0,5.1,1330.368
19940.0,-5.3,1331.432
19940.0,-3.6,1331.415
19940.0,0.0,1331.365
19940.0,3.6,1331.315
19940.0,5.1,1331.285
19960.0,-5.3,1332.256
19960.0,-3.6,1332.261
19960.0,0.0,1332.272
19960.0,3.6,1332.282
19960.0,5.1,1332.252
19980.0,-5.3,1333.078
19980.0,-3.6,1333.11
19980.0,0.0,1333.178
19980.0,3.6,1333.247
19980.0,5.1,1333.217
19988.562,-5.3,1333.424
19988.562,-3.6,1333.469
19988.562,0.0,1333.567
19988.562,3.6,1333.664
19988.562,5.1,1333.634
19991.247,-5.3,1333.535
19991.247,-3.6,1333.584
19991.247,0.0,1333.688
19991.247,3.6,1333.793
19991.247,5.1,1333.763
19993.791,-5.3,1333.639
19993.791,-3.6,1333.692
19993.791,0.0,1333.804
19993.791,3.6,1333.915
19993.791,5.1,1333.885
19997.726,-5.3,1333.802
19997.726,-3.6,1333.86
19997.726,0.0,1333.982
19997.726,3.6,1334.104
19997.726,5.1,1334.074
19999.024,-5.3,1333.855
19999.024,-3.6,1333.915
19999.024,0.0,1334.041
19999.024,3.6,1334.167
19999.024,5.1,1334.137
20000.0,-5.3,1333.9
20000.0,-3.6,1333.959
20000.0,0.0,1334.085
20000.0,3.6,1334.211
20000.0,5.1,1334.181
20010.0,-5.3,1334.349
20010.0,-3.6,1334.409
20010.0,0.0,1334.535
20010.0,3.6,1334.661
20010.0,5.1,1334.63
20020.0,-5.3,1334.792
20020.0,-3.6,1334.852
20020.0,0.0,1334.978
20020.0,3.6,1335.104
20020.0,5.1,1335.073
20030.0,-5.3,1335.229
20030.0,-3.6,1335.288
20030.0,0.0,1335.414
20030.0,3.6,1335.54
20030.0,5.1,1335.51
20040.0,-5.3,1335.66
20040.0,-3.6,1335.719
20040.0,0.0,1335.845
20040.0,3.6,1335.971
20040.0,5.1,1335.941
20046.047,-5.3,1335.917
20046.047,-3.6,1335.976
20046.047,0.0,1336.102
20046.047,3.6,1336.228
20046.047,5.1,1336.198
20050.0,-5.3,1336.084
20050.0,-3.6,1336.143
20050.0,0.0,1336.269
20050.0,3.6,1336.395
20050.0,5.1,1336.365
20060.0,-5.3,1336.505
20060.0,-3.6,1336.564
20060.0,0.0,1336.69
20060.0,3.6,1336.816
20060.0,5.1,1336.786
20070.0,-5.3,1336.924
20070.0,-3.6,1336.984
20070.0,0.0,1337.11
20070.0,3.6,1337.236
20070.0,5.1,1337.206
20080.0,-5.3,1337.342
20080.0,-3.6,1337.402
20080.0,0.0,1337.528
20080.0,3.6,1337.654
20080.0,5.1,1337.624
20090.0,-5.3,1337.758
20090.0,-3.6,1337.818
20090.0,0.0,1337.944
20090.0,3.6,1338.07
20090.0,5.1,1338.04
20094.368,-5.3,1337.94
20094.368,-3.6,1337.999
20094.368,0.0,1338.125
20094.368,3.6,1338.251
20094.368,5.1,1338.221
20100.0,-5.3,1338.173
20100.0,-3.6,1338.233
20100.0,0.0,1338.359
20100.0,3.6,1338.484
20100.0,5.1,1338.454
20110.0,-5.3,1338.586
20110.0,-3.6,1338.646
20110.0,0.0,1338.772
20110.0,3.6,1338.898
20110.0,5.1,1338.868
20120.0,-5.3,1338.998
20120.0,-3.6,1339.057
20120.0,0.0,1339.183
20120.0,3.6,1339.309
20120.0,5.1,1339.279
20130.0,-5.3,1339.408
20130.0,-3.6,1339.467
20130.0,0.0,1339.593
20130.0,3.6,1339.719
20130.0,5.1,1339.689
20140.0,-5.3,1339.816
20140.0,-3.6,1339.876
20140.0,0.0,1340.002
20140.0,3.6,1340.128
20140.0,5.1,1340.098
20150.0,-5.3,1340.223
20150.0,-3.6,1340.283
20150.0,0.0,1340.409
20150.0,3.6,1340.535
20150.0,5.1,1340.505
20160.0,-5.3,1340.63
20160.0,-3.6,1340.689
20160.0,0.0,1340.815
20160.0,3.6,1340.941
20160.0,5.1,1340.911
20170.0,-5.3,1341.036
20170.0,-3.6,1341.095
20170.0,0.0,1341.221
20170.0,3.6,1341.347
20170.0,5.1,1341.317
20180.0,-5.3,1341.443
20180.0,-3.6,1341.503
20180.0,0.0,1341.629
20180.0,3.6,1341.755
20180.0,5.1,1341.725
20190.0,-5.3,1341.855
20190.0,-3.6,1341.914
20190.0,0.0,1342.04
20190.0,3.6,1342.166
20190.0,5.1,1342.136
20200.0,-5.3,1342.271
20200.0,-3.6,1342.33
20200.0,0.0,1342.456
20200.0,3.6,1342.582
20200.0,5.1,1342.552
20210.0,-5.3,1342.691
20210.0,-3.6,1342.751
20210.0,0.0,1342.877
20210.0,3.6,1343.003
20210.0,5.1,1342.973
20220.0,-5.3,1343.117
20220.0,-3.6,1343.176
20220.0,0.0,1343.302
20220.0,3.6,1343.428
20220.0,5.1,1343.398
20230.0,-5.3,1343.546
20230.0,-3.6,1343.606
20230.0,0.0,1343.732
20230.0,3.6,1343.858
20230.0,5.1,1343.828
20240.0,-5.3,1343.98
20240.0,-3.6,1344.04
20240.0,0.0,1344.166
20240.0,3.6,1344.292
20240.0,5.1,1344.262
20250.0,-5.3,1344.419
20250.0,-3.6,1344.479
20250.0,0.0,1344.604
20250.0,3.6,1344.73
20250.0,5.1,1344.7
20260.0,-5.3,1344.861
20260.0,-3.6,1344.921
20260.0,0.0,1345.047
20260.0,3.6,1345.173
20260.0,5.1,1345.143
20270.0,-5.3,1345.304
20270.0,-3.6,1345.363
20270.0,0.0,1345.489
